"('Person', 'be', 'age')",121
"('Person', 'take', 'we')",121
"('Person', 'be', 'family')",120
"('Person', 'flick')",120
"('Person', 'hear', 'they')",120
"('Person', 'tear')",120
"('Person', 'reappear')",120
"('Person', 'take', 'coat')",120
"('Person', 'have', 'room')",120
"('Person', 'give', 'nod')",120
"('Person', 'wear', 'coat')",120
"('Person', 'shoot', 'look')",120
"('Person', 'take', 'drink')",120
"('Person', 'grab', 'hand')",119
"('Person', 'grab', 'arm')",119
"('Person', 'enter', 'room')",119
"('Person', 'hold', 'finger')",119
"('Person', 'remind', 'Person')",119
"('Person', 'have', 'more')",119
"('Person', 'shut')",119
"('Person', 'presume')",119
"('Person', 'face')",119
"('Person', 'echo')",118
"('Person', 'be', 'enough')",118
"('Person', 'doubt', 'it')",118
"('Person', 'leave', 'you')",118
"('Person', 'bring', 'he')",118
"('Person', 'be', 'same')",118
"('Person', 'pace')",118
"('Person', 'leave', 'message')",118
"('Person', 'smoke', 'cigarette')",117
"('Person', 'vow')",117
"('Person', 'visit', 'Person')",117
"('Person', 'make', 'love')",117
"('Person', 'strike')",117
"('Person', 'take', 'hold')",117
"('Person', 'assure', 'she')",117
"('Person', 'see', 'this')",117
"('Person', 'wipe', 'hand')",116
"('Person', 'have', 'family')",116
"('Person', 'grab', 'Person')",116
"('Person', 'pull', 'hand')",116
"('Person', 'show', 'Person')",115
"('Person', 'bring', 'she')",115
"('Person', 'have', 'plenty')",115
"('Person', 'be', 'pregnant')",115
"('Person', 'raise', 'voice')",115
"('Person', 'be', 'sort')",114
"('Person', 'miss', 'he')",114
"('Person', 'raise', 'eye')",114
"('Person', 'be', 'jealous')",114
"('Person', 'convince')",114
"('Person', 'flush')",114
"('Person', 'give', 'name')",113
"('Person', 'have', 'anything')",113
"('Person', 'mean', 'Person')",113
"('Person', 'have', 'desire')",113
"('Person', 'carry', 'it')",113
"('Person', 'wear', 'hat')",113
"('Person', 'be', 'okay')",113
"('Person', 'grumble')",113
"('Person', 'thank', 'she')",113
"('Person', 'acknowledge')",113
"('Person', 'put', 'he')",113
"('Person', 'be', 'naked')",113
"('Person', 'do', 'work')",112
"('Person', 'write', 'it')",112
"('Person', 'take', 'note')",112
"('Person', 'be', 'something')",112
"('Person', 'unlock', 'door')",112
"('Person', 'lock', 'door')",112
"('Person', 'see', 'other')",112
"('Person', 'huddle')",112
"('Person', 'see', 'light')",111
"('Person', 'pour')",111
"('Person', 'squirm')",111
"('Person', 'bellow')",111
"('Person', 'tell', 'anyone')",111
"('Person', 'like', 'she')",111
"('Person', 'tell', 'this')",111
"('Person', 'hum')",111
